id	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pt1	pt2	pt3	pt4	pt5	pt6	pt7	cc1	cc2	cc3	cc4	cc5	cc6	cc7	ct1	ct2	ct3	ct4	ct5	ct6	ct7
C:528	1901	527	1011	1474	839	541	1056	745	303	1072	1096	562	812	1118	1615	900	727	1728	881	700	1567	180	1572	650	1287	1171	872
C:530	1404	1663	1140	1859	2594	791	1525	676	1275	1809	1033	503	953	1445	966	1867	638	1308	1787	650	1363	311	905	435	1087	1120	1331
C:531	127	10	34	50	39	10	51	0	12	61	65	0	13	66	289	143	229	119	67	55	91	46	176	153	68	84	156
C:535	2600	1034	1760	1994	1556	985	1431	872	559	1090	1439	701	1252	1313	1945	931	1090	1827	1630	837	1897	135	1023	378	1315	1839	1018
C:540	1848	384	927	1161	719	336	707	575	334	977	1144	324	849	949	1293	292	511	979	612	254	608	175	882	848	1293	957	574
C:541	285	27	328	240	97	131	213	232	63	146	298	119	266	277	245	40	195	245	115	174	272	44	253	162	332	401	155
C:543	6880	1882	4378	4707	2957	2484	3552	1569	1353	3029	3389	1999	3395	3987	4292	1850	2554	4118	2259	2035	3469	947	2720	1912	2899	2531	3048
C:544	112985	36226	75156	86704	55039	41113	58067	31893	34961	64947	72810	34605	66189	75405	70376	40735	45643	51784	27986	28495	50924	45592	43154	32428	38515	40768	45143
C:545	12952	1502	8117	8231	2946	3521	5465	5541	2932	6129	13825	5893	9681	13991	11414	1705	5483	6609	2157	3494	4897	1353	9851	5124	11606	8568	3783
C:546	1574	2673	1132	1660	2528	720	1187	475	796	2178	659	384	434	924	1208	2629	738	1760	2710	709	1224	816	1170	679	1090	1456	2463
C:549	4700	13999	3587	8117	17960	3713	9049	2703	6917	12166	2019	1582	1792	4575	2182	8752	1759	3719	6765	1490	4645	2844	1358	883	2055	2703	3882
C:551	1805	336	1367	1831	768	560	979	485	293	915	1350	679	1190	1363	1113	240	705	1037	370	375	607	289	640	496	737	570	450
C:552	744	626	731	765	735	336	584	170	485	837	548	185	297	725	768	935	697	801	791	484	765	268	348	312	425	452	699
C:557	2758	670	1173	1564	1298	997	1549	866	604	1841	1704	458	1430	1682	2752	665	1826	1357	688	846	1501	133	1423	1646	979	1007	918
C:561	4280	864	3054	3291	1868	1687	2628	1120	1385	1589	3551	2428	2075	3125	1862	497	1440	1727	936	857	1610	668	620	1121	1381	1376	1077
C:562	1226	702	758	692	1122	588	772	592	631	986	1168	558	1139	1448	1181	369	612	316	416	572	500	2666	633	595	402	525	986
C:563	4186	1101	2784	3092	1918	2392	3350	1893	631	2046	2151	1625	2513	3676	2834	977	1590	1926	1002	1753	2547	456	1782	1927	2245	2650	1633
C:568	6925	2374	4448	5949	3402	2742	4280	2817	2298	3722	4656	3086	3834	4475	5522	3216	3479	6186	3557	3118	5239	2099	4968	2478	4470	4346	4406
C:570	3343	12361	2346	4899	10841	1597	3397	1335	5289	7866	1184	517	783	2776	2331	8641	1402	4123	9006	1493	3525	3602	1638	877	2606	2966	6180
C:571	34362	35682	25904	27102	56213	16368	28717	17878	27440	57508	28907	9113	19976	46994	26364	24127	14805	14832	25495	10688	21453	6876	17968	12515	14320	23971	14774
C:576	377	73	253	157	157	71	170	48	56	168	144	16	106	172	278	82	132	182	147	42	203	0	187	74	164	146	181
C:587	12176	2123	8624	9291	4949	4342	7013	3237	1461	4940	8528	3755	6678	8408	5901	1159	4238	4003	1840	2061	2687	1563	3602	3713	3629	3235	2988
C:588	410	157	720	927	341	272	370	393	48	704	424	252	547	538	370	238	409	992	299	275	530	68	618	455	509	638	393
C:589	960	118	629	531	248	233	353	147	133	394	547	160	369	582	797	144	418	398	198	174	356	267	560	331	311	330	350
C:590	3079	689	2043	1644	1164	714	1292	907	655	1545	1843	628	1454	2185	2730	809	1521	1767	1137	723	1481	298	1827	1529	1579	1615	1373
C:591	886	513	878	507	385	234	337	183	487	677	639	178	304	564	692	669	632	500	384	364	445	94	675	240	264	352	504
C:593	6913	9697	7596	10356	12621	4596	6387	3712	8791	11165	6098	3612	4157	6435	5312	10066	4626	9597	11641	5017	9208	5260	6865	3751	5611	7625	9163
C:594	6125	7447	5751	8575	9649	3332	4963	2634	5723	8401	4390	2485	3265	4818	4886	9241	3545	7714	8350	3521	6591	1765	4495	2240	4245	5180	6464
C:595	1599	1490	1469	2192	2166	997	1424	643	1141	1819	1211	717	985	1426	1241	1756	1033	1845	1821	852	1320	368	977	594	1224	1253	1407
C:596	871	564	954	1611	523	680	1388	450	454	1161	1367	1178	554	467	580	369	589	945	335	441	1243	235	1028	291	427	933	778
C:598	7699	5843	9089	15382	3520	3295	4710	4530	4377	10461	17530	8751	5260	3057	6305	7786	6667	16591	3588	4218	7016	6152	9694	6134	2777	6566	17750
C:599	4905	1327	6163	8043	4096	4418	5500	4168	1716	3419	4018	2859	5847	6502	4201	1342	3833	8599	3922	5466	8605	990	3734	2932	7996	4792	3254
C:600	3972	303	1786	1924	671	816	1406	413	371	852	1879	505	1338	1868	2529	112	983	1356	494	684	1122	236	838	367	635	642	1076
C:603	397	35	278	472	140	185	257	247	40	158	250	101	337	473	191	31	130	325	126	107	269	16	136	92	212	266	112
C:604	2705	2144	2166	2975	2948	1318	1807	1236	1362	2567	1766	722	1850	2409	1855	1286	1190	2219	1986	1010	1688	862	1769	1068	1715	1998	2137
C:605	22577	58956	22300	34348	69613	18064	32574	11182	34579	53661	11664	7636	9479	26370	16526	51391	13799	23943	41733	13803	25672	17867	12065	5800	15614	20238	27095
C:606	316	131	420	375	299	237	228	115	404	299	564	191	282	385	187	211	242	289	189	190	290	105	365	252	304	153	181
C:610	90734	28491	56205	64192	53795	44081	75921	36854	39012	45763	58609	38208	47562	60091	58526	35130	33149	56095	44161	42496	74839	17192	54883	28462	65887	49971	43023
C:611	1363	334	1020	1169	1215	1121	770	568	364	769	1090	230	514	1492	1050	328	661	1195	1021	1201	1114	328	692	623	1128	569	1427
C:612	5806	884	4728	3077	2240	2476	2979	1823	545	2964	3722	2262	3893	4288	5290	993	3078	2640	1539	2276	3637	759	2799	3198	3661	2507	2400
C:616	45793	7746	39769	34336	16362	19468	24771	6810	25735	15270	32374	14272	25733	24144	32158	15515	25453	32770	16140	20682	25912	7753	10173	10060	12743	11636	17717
C:634	2900	1403	2426	3171	2373	1137	1652	934	1536	1608	1876	806	1227	1830	1978	1175	1470	2825	1897	1134	2052	816	1958	1076	1525	1842	2101
C:635	1603	781	1302	1623	990	421	821	364	690	885	1292	394	645	1119	960	668	663	941	554	315	796	281	737	438	438	561	710
C:636	2171	994	1946	2383	1767	1058	1657	883	1284	1508	1893	909	1355	2006	1633	1198	1108	2137	1409	1065	1677	307	1357	687	1211	1299	1250
C:638	877	912	804	995	1052	556	1268	400	441	809	1045	444	566	628	516	799	441	643	590	431	824	246	548	248	434	488	421
C:639	1932	391	1416	1687	946	824	986	627	711	871	1185	555	1131	1473	1426	562	868	1559	905	873	1227	422	1041	566	849	994	1174
C:640	1669	189	3193	2790	847	1726	1450	442	1884	1978	2741	600	1585	1791	1233	126	1987	2028	577	1441	1489	88	1036	389	447	861	604
C:641	1743	124	2541	2847	704	1313	1529	338	1306	1160	2348	462	1025	1084	1181	105	1330	2145	531	1163	1521	66	827	209	266	557	510
C:642	68549	7839	43398	61195	19615	22115	34855	19482	6042	20030	41614	19675	42241	49291	47931	6239	25623	37563	10703	15810	25903	13929	25799	15340	23213	21843	19637
C:643	65536	7262	28223	34595	12349	13818	17727	13813	3834	23027	34118	10706	24206	28568	44619	3862	18168	24299	7805	10733	16222	14029	35663	20833	15668	17710	16146
C:644	7482	6864	6320	8240	8178	3562	6541	2558	5526	7009	5814	2687	4897	6576	5267	6617	3457	5808	5009	2891	5640	1706	4512	2604	3112	3988	5123
C:645	2878	1759	2488	2980	3026	1558	2636	949	1652	2052	1740	1170	1667	2866	1700	1149	1184	1369	1140	818	1395	1371	762	571	958	1041	1082
C:646	3919	3361	3649	3000	5330	2302	3777	1673	3396	3865	3496	2094	1952	4175	2418	2039	1803	1311	2011	1232	2084	1425	1539	1200	1516	1570	1062
C:647	6499	2502	4486	6413	4458	2243	4215	1842	2308	3983	5050	2124	4167	5062	4524	2200	2645	3564	2021	1431	2327	1591	2391	1708	2177	2269	2705
C:648	4416	2147	2825	3265	2430	1429	2720	1168	1638	3082	3337	1959	1662	3113	2871	2221	1760	2416	1713	1268	2113	768	2222	1509	1793	2057	2141
C:650	2635	247	1375	1278	505	497	880	445	217	450	1026	348	670	710	1638	99	774	724	341	383	539	725	1088	779	625	661	593
C:651	398	214	218	445	381	138	205	75	148	299	187	71	114	248	206	146	96	328	234	63	174	13	83	41	100	134	174
C:652	270	13	181	121	47	49	82	39	36	69	146	28	83	227	196	21	68	99	0	27	60	0	82	46	39	75	36
